Frame, Start, Duration, Pressure1, Pressure2
1381, 2.93268, 20.06200, 4.00e+0, 4.011e+0
1382, 3.27095, 20.06200, 4.00e+0, 4.012e+0
1383, 3.60898, 20.06200, 4.00e+0, 4.012e+0
1384, 3.94727, 20.06200, 4.00e+0, 4.011e+0
1385, 4.28553, 20.06200, 3.99e+0, 4.010e+0
1386, 4.62382, 20.06200, 4.00e+0, 4.009e+0
1387, 4.96210, 20.06200, 4.00e+0, 4.009e+0
1388, 5.30038, 20.06200, 4.00e+0, 4.008e+0
1389, 5.63867, 20.06200, 4.00e+0, 4.010e+0
1390, 5.97720, 20.06200, 4.00e+0, 4.011e+0
1391, 6.31575, 20.06200, 4.00e+0, 4.012e+0
1392, 6.65403, 20.06200, 4.00e+0, 4.010e+0
1393, 6.99205, 20.06200, 4.00e+0, 4.011e+0
1394, 7.33085, 20.04600, 3.99e+0, 4.008e+0
1395, 7.66887, 20.06200, 4.00e+0, 4.013e+0
1396, 8.00715, 20.06200, 4.00e+0, 4.009e+0
1397, 8.34543, 20.06200, 3.99e+0, 4.008e+0
1398, 8.68372, 20.06200, 3.99e+0, 4.008e+0
1399, 9.02173, 20.06200, 4.00e+0, 4.009e+0
1400, 9.36002, 20.06200, 3.99e+0, 4.004e+0
1401, 9.69857, 20.06200, 4.00e+0, 4.013e+0
1402, 10.03685, 20.06200, 4.00e+0, 4.008e+0
1403, 10.37512, 20.06200, 3.99e+0, 4.011e+0
1404, 10.71340, 20.06200, 3.99e+0, 4.007e+0
1405, 11.05168, 20.04600, 4.00e+0, 4.010e+0
1406, 11.38997, 20.06200, 3.99e+0, 4.004e+0
1407, 11.72825, 20.04600, 3.99e+0, 4.012e+0
1408, 12.06627, 20.06200, 3.99e+0, 4.006e+0
1409, 12.40507, 20.06200, 3.99e+0, 4.005e+0
1410, 12.74335, 20.06200, 3.99e+0, 4.008e+0
1411, 13.08215, 20.06200, 4.00e+0, 4.007e+0
1412, 13.42070, 20.04600, 4.00e+0, 4.006e+0
1413, 13.75872, 20.06200, 3.99e+0, 4.007e+0
1414, 14.09727, 20.06200, 4.00e+0, 4.015e+0
1415, 14.43553, 20.06200, 3.99e+0, 4.010e+0
1416, 14.77382, 20.06200, 4.00e+0, 4.014e+0
1417, 15.11210, 20.06200, 4.00e+0, 4.005e+0
1418, 15.45065, 20.06200, 4.00e+0, 4.008e+0
1419, 15.78893, 20.04600, 3.98e+0, 4.004e+0
1420, 16.12695, 20.06200, 4.00e+0, 4.004e+0
1421, 16.46548, 20.06200, 4.00e+0, 4.009e+0
1422, 16.80377, 20.06200, 4.00e+0, 4.010e+0
1423, 17.14205, 20.06200, 3.99e+0, 4.006e+0
1424, 17.48033, 20.06200, 4.00e+0, 4.009e+0
1425, 17.81862, 20.04600, 3.99e+0, 4.008e+0
1426, 18.15715, 20.06200, 3.99e+0, 4.012e+0
1427, 18.49543, 20.06200, 3.99e+0, 4.009e+0
1428, 18.83345, 20.06200, 4.00e+0, 4.015e+0
1429, 19.17173, 20.06200, 4.01e+0, 4.010e+0
1430, 19.51002, 20.06200, 4.01e+0, 4.013e+0
1431, 19.84830, 20.06200, 4.00e+0, 4.014e+0
1432, 20.18658, 20.06200, 4.00e+0, 4.012e+0
1433, 20.52460, 20.06200, 3.99e+0, 4.009e+0
1434, 20.86288, 20.06200, 4.00e+0, 4.008e+0
1435, 21.20117, 20.06200, 3.99e+0, 4.008e+0
1436, 21.53945, 20.06200, 4.00e+0, 4.012e+0
1437, 21.87747, 20.06200, 3.99e+0, 4.010e+0
1438, 22.21627, 20.04600, 4.00e+0, 4.011e+0
1439, 22.55428, 20.06200, 3.99e+0, 4.009e+0
1440, 22.89257, 20.06200, 4.00e+0, 4.008e+0
1441, 23.23085, 20.06200, 4.00e+0, 4.006e+0
1442, 23.56940, 20.04600, 3.99e+0, 4.004e+0
1443, 23.90742, 20.06200, 4.00e+0, 4.011e+0
1444, 24.24570, 20.06200, 3.99e+0, 4.007e+0
1445, 24.58398, 20.06200, 3.98e+0, 4.004e+0
1446, 24.92227, 20.06200, 4.00e+0, 4.010e+0
1447, 25.26053, 20.06200, 4.00e+0, 4.014e+0
1448, 25.59882, 20.06200, 3.99e+0, 4.004e+0
1449, 25.93710, 20.06200, 4.00e+0, 4.008e+0
1450, 26.27590, 20.06200, 3.99e+0, 4.008e+0
1451, 26.61418, 20.06200, 3.99e+0, 4.003e+0
1452, 26.95220, 20.06200, 4.00e+0, 4.012e+0
1453, 27.29075, 20.06200, 4.00e+0, 4.011e+0
1454, 27.62928, 20.06200, 4.00e+0, 4.007e+0
1455, 27.96757, 20.06200, 3.99e+0, 4.006e+0
1456, 28.30560, 20.06200, 4.00e+0, 4.008e+0
1457, 28.64387, 20.06200, 4.00e+0, 4.010e+0
1458, 28.98242, 20.06200, 4.00e+0, 4.011e+0
1459, 29.32070, 20.06200, 4.00e+0, 4.011e+0
1460, 29.65898, 20.06200, 4.00e+0, 4.011e+0
1461, 29.99752, 20.06200, 3.99e+0, 4.009e+0
1462, 30.33580, 20.06200, 4.00e+0, 4.010e+0
1463, 30.67408, 20.06200, 4.00e+0, 4.011e+0
1464, 31.01262, 20.06200, 4.00e+0, 4.012e+0
1465, 31.35090, 20.06200, 3.99e+0, 4.010e+0
1466, 31.68918, 20.06200, 4.00e+0, 4.011e+0
1467, 32.02747, 20.06200, 4.00e+0, 4.010e+0
1468, 32.36548, 20.06200, 3.99e+0, 4.009e+0
1469, 32.70377, 20.06200, 4.00e+0, 4.011e+0
1470, 33.04232, 20.06200, 3.99e+0, 4.007e+0
1471, 33.38085, 20.04600, 4.00e+0, 4.009e+0
1472, 33.71887, 20.06200, 4.00e+0, 4.011e+0
1473, 34.05715, 20.06200, 4.00e+0, 4.008e+0
1474, 34.39570, 20.06200, 3.98e+0, 4.004e+0
1475, 34.73398, 20.06200, 3.99e+0, 4.006e+0
1476, 35.07227, 20.06200, 4.00e+0, 4.008e+0
1477, 35.41053, 20.04600, 4.00e+0, 4.006e+0
1478, 35.74857, 20.06200, 3.99e+0, 4.007e+0
1479, 36.08685, 20.06200, 4.00e+0, 4.009e+0
1480, 36.42512, 20.06200, 3.99e+0, 4.008e+0
1481, 36.76367, 20.04600, 4.00e+0, 4.010e+0
1482, 37.10168, 20.06200, 3.98e+0, 4.004e+0
1483, 37.43997, 20.06200, 4.00e+0, 4.010e+0
1484, 37.77825, 20.06200, 4.00e+0, 4.009e+0
1485, 38.11653, 20.04600, 4.00e+0, 4.008e+0
1486, 38.45507, 20.06200, 3.98e+0, 4.002e+0
1487, 38.79335, 20.06200, 3.99e+0, 4.008e+0
1488, 39.13163, 20.06200, 3.98e+0, 4.003e+0
1489, 39.46965, 20.06200, 4.00e+0, 4.008e+0
1490, 39.80845, 20.04600, 4.00e+0, 4.010e+0
1491, 40.14673, 20.06200, 4.00e+0, 4.012e+0
1492, 40.48502, 20.06200, 4.00e+0, 4.008e+0
1493, 40.82330, 20.04600, 4.00e+0, 4.013e+0
1494, 41.16132, 20.06200, 3.99e+0, 4.011e+0
1495, 41.49960, 20.06200, 3.99e+0, 4.009e+0
1496, 41.83788, 20.06200, 4.00e+0, 4.009e+0
1497, 42.17617, 20.04600, 3.99e+0, 4.003e+0
1498, 42.51418, 20.06200, 3.99e+0, 4.009e+0
1499, 42.85247, 20.06200, 4.00e+0, 4.010e+0
1500, 43.19075, 20.06200, 4.00e+0, 4.011e+0
1501, 43.52955, 20.04600, 3.98e+0, 4.003e+0
1502, 43.86757, 20.06200, 3.99e+0, 4.007e+0
1503, 44.20585, 20.06200, 3.99e+0, 4.003e+0
1504, 44.54413, 20.06200, 3.98e+0, 4.007e+0
1505, 44.88268, 20.06200, 3.99e+0, 4.004e+0
1506, 45.22095, 20.06200, 4.00e+0, 4.010e+0
1507, 45.55898, 20.06200, 3.99e+0, 4.008e+0
1508, 45.89727, 20.06200, 3.99e+0, 4.011e+0
1509, 46.23553, 20.06200, 4.00e+0, 4.006e+0
1510, 46.57382, 20.06200, 4.00e+0, 4.008e+0
1511, 46.91237, 20.04600, 3.99e+0, 4.010e+0
1512, 47.25038, 20.06200, 3.99e+0, 4.006e+0
1513, 47.58867, 20.06200, 3.99e+0, 4.005e+0
1514, 47.92695, 20.06200, 3.99e+0, 4.004e+0
1515, 48.26497, 20.06200, 3.99e+0, 4.010e+0
1516, 48.60325, 20.06200, 4.00e+0, 4.015e+0
1517, 48.94178, 20.04600, 4.00e+0, 4.010e+0
1518, 49.27982, 20.06200, 4.00e+0, 4.011e+0
1519, 49.61810, 20.06200, 3.98e+0, 4.005e+0
1520, 49.95637, 20.06200, 4.00e+0, 4.010e+0
1521, 50.29518, 20.06200, 3.99e+0, 4.009e+0
1522, 50.63345, 20.04600, 3.99e+0, 4.007e+0
1523, 50.97148, 20.06200, 4.00e+0, 4.011e+0
1524, 51.30977, 20.06200, 3.98e+0, 4.008e+0
1525, 51.64803, 20.04600, 4.00e+0, 4.011e+0
1526, 51.98607, 20.06200, 4.00e+0, 4.011e+0
1527, 52.32435, 20.06200, 3.99e+0, 4.010e+0
1528, 52.66262, 20.06200, 4.00e+0, 4.011e+0
1529, 53.00090, 20.06200, 4.00e+0, 4.009e+0
1530, 53.33893, 20.06200, 4.00e+0, 4.011e+0
1531, 53.67720, 20.06200, 4.00e+0, 4.006e+0
1532, 54.01575, 20.06200, 3.99e+0, 4.007e+0
1533, 54.35455, 20.06200, 3.99e+0, 4.008e+0
1534, 54.69310, 20.04600, 3.98e+0, 4.007e+0
1535, 55.03112, 20.06200, 3.99e+0, 4.008e+0
1536, 55.36940, 20.06200, 4.00e+0, 4.006e+0
1537, 55.70768, 20.06200, 4.00e+0, 4.011e+0
1538, 56.04595, 20.06200, 4.00e+0, 4.011e+0
1539, 56.38423, 20.06200, 3.99e+0, 4.007e+0
1540, 56.72278, 20.06200, 4.00e+0, 4.008e+0
1541, 57.06080, 20.06200, 3.99e+0, 4.005e+0
1542, 57.39935, 20.06200, 4.00e+0, 4.013e+0
1543, 57.73762, 20.04600, 3.99e+0, 4.006e+0
1544, 58.07565, 20.06200, 4.00e+0, 4.009e+0
1545, 58.41393, 20.06200, 3.99e+0, 4.008e+0
1546, 58.75247, 20.06200, 3.99e+0, 4.009e+0
1547, 59.09048, 20.06200, 3.99e+0, 4.008e+0
1548, 59.42877, 20.06200, 4.00e+0, 4.009e+0
1549, 59.76705, 20.06200, 4.00e+0, 4.007e+0
1550, 0.10533, 20.06200, 3.99e+0, 4.010e+0
1551, 0.44387, 20.06200, 4.00e+0, 4.010e+0
1552, 0.78215, 20.06200, 3.99e+0, 4.012e+0
1553, 1.12043, 20.06200, 3.99e+0, 4.007e+0
1554, 1.45898, 20.04600, 4.00e+0, 4.007e+0
1555, 1.79727, 20.06200, 3.99e+0, 4.008e+0
1556, 2.13528, 20.06200, 4.00e+0, 4.011e+0
1557, 2.47408, 20.04600, 4.00e+0, 4.012e+0
1558, 2.81210, 20.07800, 4.00e+0, 4.013e+0
1559, 3.15038, 20.06200, 4.00e+0, 4.013e+0
1560, 3.48867, 20.06200, 3.99e+0, 4.005e+0
1561, 3.82720, 20.06200, 3.99e+0, 4.008e+0
1562, 4.16548, 20.06200, 4.00e+0, 4.010e+0
1563, 4.50377, 20.06200, 4.00e+0, 4.008e+0
1564, 4.84205, 20.04600, 4.01e+0, 4.014e+0
1565, 5.18007, 20.06200, 3.98e+0, 4.006e+0
1566, 5.51835, 20.06200, 3.99e+0, 4.007e+0
1567, 5.85663, 20.06200, 4.00e+0, 4.008e+0
1568, 6.19492, 20.06200, 3.98e+0, 4.003e+0
1569, 6.53320, 20.04600, 3.99e+0, 4.007e+0
1570, 6.87173, 20.06200, 4.00e+0, 4.009e+0
1571, 7.21002, 20.06200, 4.00e+0, 4.010e+0
1572, 7.54830, 20.06200, 4.00e+0, 4.007e+0
1573, 7.88658, 20.04600, 3.99e+0, 4.009e+0
1574, 8.22487, 20.06200, 3.99e+0, 4.007e+0
1575, 8.56315, 20.04600, 3.99e+0, 4.006e+0
1576, 8.90117, 20.06200, 3.99e+0, 4.004e+0
1577, 9.23945, 20.06200, 4.00e+0, 4.008e+0
1578, 9.57773, 20.06200, 4.00e+0, 4.006e+0
1579, 9.91602, 20.06200, 4.00e+0, 4.005e+0
1580, 10.25428, 20.06200, 4.00e+0, 4.012e+0
1581, 10.59257, 20.06200, 4.00e+0, 4.009e+0
1582, 10.93085, 20.06200, 3.99e+0, 4.008e+0
1583, 11.26913, 20.06200, 3.99e+0, 4.007e+0
1584, 11.60768, 20.06200, 4.00e+0, 4.009e+0
1585, 11.94595, 20.04600, 3.99e+0, 4.003e+0
1586, 12.28450, 20.06200, 3.99e+0, 4.008e+0
1587, 12.62252, 20.06200, 4.00e+0, 4.013e+0
1588, 12.96080, 20.06200, 4.00e+0, 4.006e+0
1589, 13.29908, 20.06200, 4.00e+0, 4.010e+0
1590, 13.63710, 20.06200, 4.00e+0, 4.011e+0
1591, 13.97590, 20.06200, 4.00e+0, 4.008e+0
1592, 14.31418, 20.06200, 3.99e+0, 4.004e+0
1593, 14.65247, 20.06200, 4.00e+0, 4.005e+0
1594, 14.99075, 20.04600, 3.99e+0, 4.007e+0
1595, 15.32877, 20.06200, 4.00e+0, 4.009e+0
1596, 15.66705, 20.06200, 4.00e+0, 4.010e+0
1597, 16.00533, 20.06200, 3.99e+0, 4.008e+0
1598, 16.34387, 20.06200, 4.00e+0, 4.010e+0
1599, 16.68242, 20.06200, 4.00e+0, 4.009e+0
1600, 17.02070, 20.06200, 4.01e+0, 4.013e+0
1601, 17.35923, 20.06200, 4.00e+0, 4.014e+0
1602, 17.69752, 20.06200, 4.00e+0, 4.013e+0
1603, 18.03580, 20.06200, 3.99e+0, 4.006e+0
1604, 18.37382, 20.06200, 3.99e+0, 4.001e+0
1605, 18.71210, 20.06200, 3.99e+0, 4.008e+0
1606, 19.05065, 20.06200, 4.00e+0, 4.010e+0
1607, 19.38893, 20.06200, 4.00e+0, 4.011e+0
1608, 19.72695, 20.06200, 3.99e+0, 4.008e+0
1609, 20.06523, 20.06200, 3.99e+0, 4.008e+0
1610, 20.40352, 20.06200, 3.98e+0, 4.009e+0
1611, 20.74205, 20.04600, 3.99e+0, 4.009e+0
1612, 21.08007, 20.06200, 3.98e+0, 4.003e+0
1613, 21.41835, 20.06200, 4.00e+0, 4.012e+0
1614, 21.75690, 20.06200, 3.99e+0, 4.009e+0
1615, 22.09518, 20.06200, 3.99e+0, 4.008e+0
1616, 22.43345, 20.06200, 4.00e+0, 4.010e+0
1617, 22.77227, 20.06200, 3.99e+0, 4.008e+0
1618, 23.11053, 20.06200, 4.00e+0, 4.014e+0
1619, 23.44882, 20.06200, 3.99e+0, 4.009e+0
1620, 23.78710, 20.06200, 4.00e+0, 4.010e+0
1621, 24.12538, 20.06200, 4.00e+0, 4.006e+0
1622, 24.46340, 20.06200, 4.00e+0, 4.009e+0
1623, 24.80168, 20.06200, 3.99e+0, 4.007e+0
1624, 25.14048, 20.06200, 4.00e+0, 4.004e+0
1625, 25.47852, 20.06200, 4.00e+0, 4.010e+0
1626, 25.81678, 20.06200, 3.98e+0, 4.004e+0
1627, 26.15507, 20.06200, 3.99e+0, 4.007e+0
1628, 26.49335, 20.06200, 3.99e+0, 4.002e+0
1629, 26.83137, 20.06200, 3.99e+0, 4.006e+0
1630, 27.17043, 20.04600, 4.00e+0, 4.011e+0
1631, 27.50845, 20.06200, 4.00e+0, 4.015e+0
1632, 27.84673, 20.06200, 4.01e+0, 4.012e+0
1633, 28.18502, 20.06200, 3.99e+0, 4.012e+0
1634, 28.52357, 20.06200, 3.99e+0, 4.009e+0
1635, 28.86158, 20.06200, 4.00e+0, 4.009e+0
1636, 29.19987, 20.06200, 4.00e+0, 4.014e+0
1637, 29.53815, 20.06200, 4.01e+0, 4.017e+0
1638, 29.87643, 20.06200, 4.00e+0, 4.010e+0
1639, 30.21445, 20.06200, 3.99e+0, 4.009e+0
1640, 30.55273, 20.06200, 4.01e+0, 4.012e+0
1641, 30.89102, 20.06200, 4.01e+0, 4.012e+0
1642, 31.22955, 20.04600, 3.99e+0, 4.002e+0
1643, 31.56757, 20.06200, 3.99e+0, 4.004e+0
1644, 31.90585, 20.06200, 3.98e+0, 4.005e+0
1645, 32.24413, 20.06200, 4.00e+0, 4.008e+0
1646, 32.58268, 20.04600, 3.99e+0, 4.005e+0
1647, 32.92070, 20.06200, 3.99e+0, 4.010e+0
1648, 33.25898, 20.06200, 4.00e+0, 4.011e+0
1649, 33.59727, 20.04600, 4.00e+0, 4.012e+0
1650, 33.93553, 20.06200, 4.00e+0, 4.006e+0
1651, 34.27435, 20.06200, 4.00e+0, 4.010e+0
1652, 34.61237, 20.06200, 4.00e+0, 4.010e+0
1653, 34.95065, 20.06200, 4.00e+0, 4.009e+0
1654, 35.28893, 20.06200, 3.99e+0, 4.008e+0
1655, 35.62695, 20.06200, 3.98e+0, 4.005e+0
1656, 35.96523, 20.06200, 4.00e+0, 4.008e+0
1657, 36.30352, 20.06200, 3.99e+0, 4.013e+0
1658, 36.64178, 20.06200, 4.00e+0, 4.010e+0
1659, 36.97982, 20.06200, 4.00e+0, 4.012e+0
1660, 37.31810, 20.06200, 3.99e+0, 4.011e+0
1661, 37.65663, 20.06200, 4.00e+0, 4.011e+0
1662, 37.99543, 20.06200, 4.00e+0, 4.010e+0
1663, 38.33372, 20.04600, 4.00e+0, 4.011e+0
1664, 38.67173, 20.06200, 3.99e+0, 4.009e+0
1665, 39.01028, 20.06200, 4.00e+0, 4.008e+0
1666, 39.34882, 20.06200, 3.99e+0, 4.009e+0
1667, 39.68710, 20.06200, 3.99e+0, 4.009e+0
1668, 40.02538, 20.06200, 3.99e+0, 4.010e+0
1669, 40.36367, 20.06200, 4.00e+0, 4.015e+0
1670, 40.70168, 20.06200, 3.99e+0, 4.014e+0
1671, 41.04023, 20.06200, 4.00e+0, 4.011e+0
1672, 41.37852, 20.06200, 3.98e+0, 4.012e+0
1673, 41.71678, 20.06200, 4.01e+0, 4.013e+0
1674, 42.05533, 20.06200, 4.00e+0, 4.006e+0
1675, 42.39335, 20.06200, 3.97e+0, 4.002e+0
1676, 42.73163, 20.06200, 3.98e+0, 4.005e+0
1677, 43.06992, 20.04600, 4.00e+0, 4.010e+0
1678, 43.40820, 20.06200, 3.98e+0, 4.007e+0
1679, 43.74648, 20.06200, 3.99e+0, 4.002e+0
1680, 44.08477, 20.04600, 3.98e+0, 4.005e+0
1681, 44.42303, 20.06200, 4.00e+0, 4.011e+0
1682, 44.76340, 20.06200, 3.99e+0, 4.009e+0
1683, 45.10168, 20.06200, 4.01e+0, 4.012e+0
1684, 45.43997, 20.04600, 3.99e+0, 4.009e+0
1685, 45.77798, 20.06200, 3.99e+0, 4.008e+0
1686, 46.11627, 20.06200, 3.99e+0, 4.010e+0
1687, 46.45507, 20.06200, 4.00e+0, 4.009e+0
1688, 46.79335, 20.06200, 3.99e+0, 4.007e+0
1689, 47.13137, 20.06200, 3.98e+0, 4.008e+0
1690, 47.46965, 20.06200, 3.99e+0, 4.009e+0
1691, 47.80820, 20.06200, 4.00e+0, 4.012e+0
1692, 48.14648, 20.06200, 4.00e+0, 4.013e+0
1693, 48.48477, 20.06200, 3.99e+0, 4.009e+0
1694, 48.82330, 20.06200, 3.99e+0, 4.011e+0
1695, 49.16158, 20.06200, 3.99e+0, 4.006e+0
1696, 49.49960, 20.06200, 3.99e+0, 4.008e+0
1697, 49.83788, 20.06200, 3.98e+0, 4.007e+0
1698, 50.17643, 20.06200, 4.00e+0, 4.011e+0
1699, 50.51470, 20.06200, 4.00e+0, 4.009e+0
1700, 50.85273, 20.06200, 4.00e+0, 4.014e+0
1701, 51.19127, 20.06200, 4.00e+0, 4.009e+0
1702, 51.52955, 20.06200, 4.00e+0, 4.007e+0
1703, 51.86757, 20.06200, 4.00e+0, 4.011e+0
1704, 52.20585, 20.06200, 3.99e+0, 4.008e+0
1705, 52.54413, 20.06200, 4.00e+0, 4.012e+0
1706, 52.88215, 20.06200, 3.98e+0, 4.007e+0
1707, 53.22043, 20.06200, 3.99e+0, 4.011e+0
1708, 53.55872, 20.06200, 4.01e+0, 4.013e+0
1709, 53.89700, 20.04600, 4.00e+0, 4.011e+0
1710, 54.23528, 20.06200, 4.00e+0, 4.013e+0
1711, 54.57357, 20.06200, 4.00e+0, 4.006e+0
1712, 54.91185, 20.04600, 4.00e+0, 4.010e+0
1713, 55.24987, 20.06200, 4.00e+0, 4.007e+0
1714, 55.58840, 20.06200, 4.00e+0, 4.009e+0
1715, 55.92695, 20.06200, 3.99e+0, 4.006e+0
1716, 56.26548, 20.06200, 3.99e+0, 4.008e+0
1717, 56.60377, 20.04600, 3.99e+0, 4.010e+0
1718, 56.94205, 20.06200, 3.99e+0, 4.006e+0
1719, 57.28033, 20.06200, 4.00e+0, 4.013e+0
1720, 57.61887, 20.06200, 3.99e+0, 4.007e+0
1721, 57.95715, 20.04600, 4.00e+0, 4.008e+0
1722, 58.29543, 20.06200, 4.00e+0, 4.009e+0
1723, 58.63372, 20.06200, 4.00e+0, 4.011e+0
1724, 58.97200, 20.04600, 3.99e+0, 4.009e+0
1725, 59.31002, 20.06200, 4.00e+0, 4.009e+0
1726, 59.64857, 20.06200, 4.00e+0, 4.011e+0
1727, 59.98685, 20.06200, 3.98e+0, 4.007e+0
1728, 0.32487, 20.06200, 4.00e+0, 4.007e+0
1729, 0.66315, 20.06200, 3.99e+0, 4.012e+0
1730, 1.00168, 20.06200, 4.01e+0, 4.017e+0
1731, 1.34205, 20.06200, 4.00e+0, 4.010e+0
1732, 1.68033, 20.06200, 3.98e+0, 4.007e+0
1733, 2.01835, 20.06200, 3.99e+0, 4.009e+0
1734, 2.35663, 20.06200, 3.98e+0, 4.010e+0
1735, 2.69492, 20.06200, 4.00e+0, 4.010e+0
1736, 3.03293, 20.06200, 4.00e+0, 4.013e+0
1737, 3.37122, 20.06200, 4.00e+0, 4.015e+0
1738, 3.70950, 20.06200, 3.99e+0, 4.010e+0
1739, 4.04752, 20.06200, 3.98e+0, 4.004e+0
1740, 4.38580, 20.06200, 3.99e+0, 4.010e+0
1741, 4.72435, 20.06200, 3.99e+0, 4.008e+0
1742, 5.06288, 20.06200, 3.99e+0, 4.007e+0
1743, 5.40090, 20.06200, 4.00e+0, 4.012e+0
1744, 5.73918, 20.06200, 4.00e+0, 4.012e+0
1745, 6.07747, 20.06200, 4.00e+0, 4.011e+0
1746, 6.41602, 20.04600, 3.99e+0, 4.007e+0
1747, 6.75428, 20.04600, 3.99e+0, 4.007e+0
1748, 7.09232, 20.06200, 3.99e+0, 4.010e+0
1749, 7.43085, 20.06200, 3.99e+0, 4.009e+0
1750, 7.76940, 20.06200, 4.00e+0, 4.014e+0
1751, 8.10793, 20.06200, 3.99e+0, 4.008e+0
1752, 8.44622, 20.06200, 3.99e+0, 4.007e+0
1753, 8.78423, 20.06200, 4.00e+0, 4.011e+0
1754, 9.12252, 20.06200, 4.00e+0, 4.012e+0
1755, 9.46080, 20.06200, 4.00e+0, 4.008e+0
1756, 9.79882, 20.06200, 3.99e+0, 4.007e+0
1757, 10.13710, 20.06200, 4.00e+0, 4.010e+0
1758, 10.47590, 20.06200, 3.99e+0, 4.009e+0
1759, 10.81393, 20.06200, 4.00e+0, 4.011e+0
1760, 11.15220, 20.06200, 4.00e+0, 4.011e+0
1761, 11.49075, 20.06200, 4.00e+0, 4.008e+0
1762, 11.82928, 20.04600, 4.00e+0, 4.011e+0
1763, 12.16732, 20.06200, 3.99e+0, 4.008e+0
1764, 12.50560, 20.06200, 4.00e+0, 4.011e+0
1765, 12.84387, 20.04600, 4.00e+0, 4.008e+0
1766, 13.18190, 20.06200, 4.00e+0, 4.007e+0
1767, 13.52018, 20.06200, 4.00e+0, 4.012e+0
1768, 13.85845, 20.06200, 3.99e+0, 4.006e+0
1769, 14.19648, 20.06200, 3.99e+0, 4.007e+0
1770, 14.53502, 20.06200, 4.00e+0, 4.011e+0
1771, 14.87408, 20.06200, 4.00e+0, 4.011e+0
1772, 15.21210, 20.06200, 3.99e+0, 4.009e+0
1773, 15.55038, 20.06200, 3.99e+0, 4.008e+0
1774, 15.88918, 20.04600, 3.99e+0, 4.006e+0
1775, 16.22720, 20.06200, 3.99e+0, 4.009e+0
1776, 16.56548, 20.06200, 3.99e+0, 4.014e+0
1777, 16.90377, 20.04600, 3.99e+0, 4.007e+0
1778, 17.24205, 20.06200, 4.00e+0, 4.008e+0
1779, 17.58033, 20.04600, 4.00e+0, 4.014e+0
1780, 17.91835, 20.06200, 3.99e+0, 4.004e+0
1781, 18.25690, 20.06200, 4.00e+0, 4.011e+0
1782, 18.59518, 20.06200, 4.00e+0, 4.008e+0
1783, 18.93345, 20.06200, 4.00e+0, 4.010e+0
1784, 19.27200, 20.06200, 4.00e+0, 4.011e+0
1785, 19.61028, 20.06200, 3.99e+0, 4.008e+0
1786, 19.94857, 20.06200, 3.99e+0, 4.013e+0
1787, 20.28658, 20.06200, 3.99e+0, 4.005e+0
1788, 20.62487, 20.06200, 4.00e+0, 4.013e+0
1789, 20.96315, 20.06200, 4.00e+0, 4.014e+0
1790, 21.30168, 20.06200, 3.99e+0, 4.005e+0
1791, 21.63997, 20.06200, 4.00e+0, 4.013e+0
1792, 21.97825, 20.06200, 4.00e+0, 4.009e+0
1793, 22.31653, 20.06200, 4.00e+0, 4.011e+0
1794, 22.65507, 20.06200, 4.00e+0, 4.012e+0
1795, 22.99310, 20.06200, 4.00e+0, 4.010e+0
1796, 23.33137, 20.06200, 4.00e+0, 4.010e+0
1797, 23.66965, 20.06200, 4.00e+0, 4.008e+0
1798, 24.00793, 20.06200, 3.99e+0, 4.005e+0
1799, 24.34622, 20.06200, 4.00e+0, 4.012e+0
1800, 24.68450, 20.04600, 4.00e+0, 4.012e+0
1801, 25.02252, 20.06200, 4.00e+0, 4.010e+0
1802, 25.36080, 20.06200, 4.01e+0, 4.013e+0
1803, 25.69908, 20.04600, 3.99e+0, 4.007e+0
1804, 26.03710, 20.06200, 3.99e+0, 4.009e+0
1805, 26.37538, 20.06200, 4.00e+0, 4.008e+0
1806, 26.71393, 20.06200, 3.99e+0, 4.012e+0
1807, 27.05220, 20.04600, 3.99e+0, 4.008e+0
1808, 27.39075, 20.06200, 3.99e+0, 4.012e+0
1809, 27.72903, 20.04600, 4.00e+0, 4.013e+0
1810, 28.06757, 20.06200, 3.99e+0, 4.008e+0
1811, 28.40585, 20.04600, 4.00e+0, 4.008e+0
1812, 28.74387, 20.06200, 3.99e+0, 4.006e+0
1813, 29.08215, 20.06200, 4.00e+0, 4.013e+0
1814, 29.42043, 20.06200, 4.00e+0, 4.012e+0
1815, 29.75898, 20.06200, 4.00e+0, 4.014e+0
1816, 30.09727, 20.06200, 4.00e+0, 4.015e+0
1817, 30.43528, 20.06200, 4.00e+0, 4.013e+0
1818, 30.77357, 20.06200, 3.99e+0, 4.006e+0
1819, 31.11185, 20.06200, 4.00e+0, 4.012e+0
1820, 31.44987, 20.06200, 4.00e+0, 4.009e+0
1821, 31.78840, 20.06200, 4.00e+0, 4.007e+0
1822, 32.12695, 20.06200, 4.00e+0, 4.007e+0
1823, 32.46497, 20.06200, 4.01e+0, 4.012e+0
1824, 32.80325, 20.06200, 4.00e+0, 4.014e+0
1825, 33.14153, 20.06200, 4.00e+0, 4.011e+0
1826, 33.47982, 20.06200, 4.00e+0, 4.013e+0
1827, 33.81810, 20.06200, 4.00e+0, 4.008e+0
1828, 34.15612, 20.06200, 4.00e+0, 4.011e+0
1829, 34.49440, 20.06200, 3.99e+0, 4.009e+0
1830, 34.83268, 20.06200, 4.00e+0, 4.009e+0
